Preferred_Name	Name	Source
ER3413_1333	ER3413_1333	Ensembl Gene ID
ER3413_1333	AIZ51114	Ensembl Protein ID
ER3413_1333	pspD	Gene Name
ER3413_1333	b1307	RefSeq Protein ID
ER3413_1334	ER3413_1334	Ensembl Gene ID
ER3413_1334	AIZ51115	Ensembl Protein ID
ER3413_1334	pspE	Gene Name
ER3413_1334	b1308	RefSeq Protein ID
ER3413_1335	ER3413_1335	Ensembl Gene ID
ER3413_1335	AIZ51116	Ensembl Protein ID
ER3413_1335	ycjM	Gene Name
ER3413_1335	b1309	RefSeq Protein ID
ER3413_1336	ER3413_1336	Ensembl Gene ID
ER3413_1336	AIZ51117	Ensembl Protein ID
ER3413_1336	ycjN	Gene Name
ER3413_1336	b1310	RefSeq Protein ID
ER3413_1337	ER3413_1337	Ensembl Gene ID
ER3413_1337	AIZ51118	Ensembl Protein ID
ER3413_1337	ycjO	Gene Name
ER3413_1337	b1311	RefSeq Protein ID
ER3413_1338	ER3413_1338	Ensembl Gene ID
ER3413_1338	AIZ51119	Ensembl Protein ID
ER3413_1338	ycjP	Gene Name
ER3413_1338	b1312	RefSeq Protein ID
ER3413_1339	ER3413_1339	Ensembl Gene ID
ER3413_1339	AIZ51120	Ensembl Protein ID
ER3413_1339	ycjQ	Gene Name
ER3413_1339	b1313	RefSeq Protein ID
ER3413_1340	ER3413_1340	Ensembl Gene ID
ER3413_1340	AIZ51122	Ensembl Protein ID
ER3413_1340	ycjR	Gene Name
ER3413_1340	b1314	RefSeq Protein ID
ER3413_1341	ER3413_1341	Ensembl Gene ID
ER3413_1341	AIZ51123	Ensembl Protein ID
ER3413_1341	ycjS	Gene Name
ER3413_1341	b1315	RefSeq Protein ID
ER3413_1342	ER3413_1342	Ensembl Gene ID
ER3413_1342	AIZ51124	Ensembl Protein ID
ER3413_1342	ycjT	Gene Name
ER3413_1342	b1316	RefSeq Protein ID
ER3413_1343	ER3413_1343	Ensembl Gene ID
ER3413_1343	AIZ51125	Ensembl Protein ID
ER3413_1343	ycjU	Gene Name
ER3413_1343	b1317	RefSeq Protein ID
ER3413_1346	ER3413_1346	Ensembl Gene ID
ER3413_1346	AIZ51126	Ensembl Protein ID
ER3413_1346	ompG	Gene Name
ER3413_1346	b1319	RefSeq Protein ID
ER3413_1347	ER3413_1347	Ensembl Gene ID
ER3413_1347	AIZ51127	Ensembl Protein ID
ER3413_1347	ycjW	Gene Name
ER3413_1347	b1320	RefSeq Protein ID
ER3413_1348	ER3413_1348	Ensembl Gene ID
ER3413_1348	AIZ51128	Ensembl Protein ID
ER3413_1348	ycjX	Gene Name
ER3413_1348	b1321	RefSeq Protein ID
ER3413_1349	ER3413_1349	Ensembl Gene ID
ER3413_1349	AIZ51129	Ensembl Protein ID
ER3413_1349	ycjF	Gene Name
ER3413_1349	b1322	RefSeq Protein ID
ER3413_1350	ER3413_1350	Ensembl Gene ID
ER3413_1350	AIZ51130	Ensembl Protein ID
ER3413_1350	tyrR	Gene Name
ER3413_1350	b1323	RefSeq Protein ID
ER3413_1351	ER3413_1351	Ensembl Gene ID
ER3413_1351	AIZ51131	Ensembl Protein ID
ER3413_1351	tpx	Gene Name
ER3413_1351	b1324	RefSeq Protein ID
ER3413_1353	ER3413_1353	Ensembl Gene ID
ER3413_1353	AIZ51133	Ensembl Protein ID
ER3413_1353	ycjG	Gene Name
ER3413_1353	b1325	RefSeq Protein ID
ER3413_1352	ER3413_1352	Ensembl Gene ID
ER3413_1352	AIZ51132	Ensembl Protein ID
ER3413_1352	mpaA	Gene Name
ER3413_1352	b1326	RefSeq Protein ID
ER3413_1355	ER3413_1355	Ensembl Gene ID
ER3413_1355	AIZ51134	Ensembl Protein ID
ER3413_1355	ycjY	Gene Name
ER3413_1355	b1327	RefSeq Protein ID
ER3413_1356	ER3413_1356	Ensembl Gene ID
ER3413_1356	AIZ51135	Ensembl Protein ID
ER3413_1356	ycjZ	Gene Name
ER3413_1356	b1328	RefSeq Protein ID
ER3413_1357	ER3413_1357	Ensembl Gene ID
ER3413_1357	AIZ51136	Ensembl Protein ID
ER3413_1357	mppA	Gene Name
ER3413_1357	b1329	RefSeq Protein ID
ER3413_1358	ER3413_1358	Ensembl Gene ID
ER3413_1358	AIZ51137	Ensembl Protein ID
ER3413_1358	ynaI	Gene Name
ER3413_1358	b1330	RefSeq Protein ID
ER3413_1360	ER3413_1360	Ensembl Gene ID
ER3413_1360	AIZ51140	Ensembl Protein ID
ER3413_1360	ynaJ	Gene Name
ER3413_1360	b1332	RefSeq Protein ID
ER3413_1361	ER3413_1361	Ensembl Gene ID
ER3413_1361	AIZ51141	Ensembl Protein ID
ER3413_1361	uspE	Gene Name
ER3413_1361	b1333	RefSeq Protein ID
ER3413_1362	ER3413_1362	Ensembl Gene ID
ER3413_1362	AIZ51142	Ensembl Protein ID
ER3413_1362	fnr	Gene Name
ER3413_1362	b1334	RefSeq Protein ID
ER3413_1363	ER3413_1363	Ensembl Gene ID
ER3413_1363	AIZ51143	Ensembl Protein ID
ER3413_1363	ogt	Gene Name
ER3413_1363	b1335	RefSeq Protein ID
ER3413_1364	ER3413_1364	Ensembl Gene ID
ER3413_1364	AIZ51144	Ensembl Protein ID
ER3413_1364	abgT	Gene Name
ER3413_1364	b1336	RefSeq Protein ID
ER3413_1365	ER3413_1365	Ensembl Gene ID
ER3413_1365	AIZ51145	Ensembl Protein ID
ER3413_1365	abgB	Gene Name
ER3413_1365	b1337	RefSeq Protein ID
ER3413_1366	ER3413_1366	Ensembl Gene ID
ER3413_1366	AIZ51146	Ensembl Protein ID
ER3413_1366	abgA	Gene Name
ER3413_1366	b1338	RefSeq Protein ID
ER3413_1367	ER3413_1367	Ensembl Gene ID
ER3413_1367	AIZ51147	Ensembl Protein ID
ER3413_1367	abgR	Gene Name
ER3413_1367	b1339	RefSeq Protein ID
ER3413_1368	ER3413_1368	Ensembl Gene ID
ER3413_1368	AIZ51148	Ensembl Protein ID
ER3413_1368	smrA	Gene Name
ER3413_1368	b1340	RefSeq Protein ID
ER3413_1369	ER3413_1369	Ensembl Gene ID
ER3413_1369	AIZ51149	Ensembl Protein ID
ER3413_1369	ydaM	Gene Name
ER3413_1369	b1341	RefSeq Protein ID
ER3413_1370	ER3413_1370	Ensembl Gene ID
ER3413_1370	AIZ51151	Ensembl Protein ID
ER3413_1370	ydaN	Gene Name
ER3413_1370	b1342	RefSeq Protein ID
ER3413_1371	ER3413_1371	Ensembl Gene ID
ER3413_1371	AIZ51152	Ensembl Protein ID
ER3413_1371	dbpA	Gene Name
ER3413_1371	b1343	RefSeq Protein ID
ER3413_1372	ER3413_1372	Ensembl Gene ID
ER3413_1372	AIZ51153	Ensembl Protein ID
ER3413_1372	ttcA	Gene Name
ER3413_1372	b1344	RefSeq Protein ID
ER3413_1373	ER3413_1373	Ensembl Gene ID
ER3413_1373	AIZ51154	Ensembl Protein ID
ER3413_1373	intR	Gene Name
ER3413_1373	b1345	RefSeq Protein ID
ER3413_1374	ER3413_1374	Ensembl Gene ID
ER3413_1374	AIZ51155	Ensembl Protein ID
ER3413_1374	ydaQ	Gene Name
ER3413_1374	b1346	RefSeq Protein ID
ER3413_4543	ER3413_4543	Ensembl Gene ID
ER3413_4543	AIZ54209	Ensembl Protein ID
ER3413_4543	rcbA	Gene Name
ER3413_4543	b1347	RefSeq Protein ID
ER3413_4587	ER3413_4587	Ensembl Gene ID
ER3413_4587	AIZ54257	Ensembl Protein ID
ER3413_4587	ralR	Gene Name
ER3413_4587	b1348	RefSeq Protein ID
ER3413_1375	ER3413_1375	Ensembl Gene ID
ER3413_1375	AIZ51156	Ensembl Protein ID
ER3413_1375	recT	Gene Name
ER3413_1375	b1349	RefSeq Protein ID
ER3413_1376	ER3413_1376	Ensembl Gene ID
ER3413_1376	AIZ51157	Ensembl Protein ID
ER3413_1376	recE	Gene Name
ER3413_1376	b1350	RefSeq Protein ID
ER3413_1377	ER3413_1377	Ensembl Gene ID
ER3413_1377	AIZ51158	Ensembl Protein ID
ER3413_1377	racC	Gene Name
ER3413_1377	b1351	RefSeq Protein ID
ER3413_1378	ER3413_1378	Ensembl Gene ID
ER3413_1378	AIZ51159	Ensembl Protein ID
ER3413_1378	ydaE	Gene Name
ER3413_1378	b4526	RefSeq Protein ID
ER3413_1379	ER3413_1379	Ensembl Gene ID
ER3413_1379	AIZ51160	Ensembl Protein ID
ER3413_1379	kilR	Gene Name
ER3413_1379	b1352	RefSeq Protein ID
ER3413_1380	ER3413_1380	Ensembl Gene ID
ER3413_1380	AIZ51162	Ensembl Protein ID
ER3413_1380	sieB	Gene Name
ER3413_1380	b1353	RefSeq Protein ID
ER3413_4592	ER3413_4592	Ensembl Gene ID
ER3413_4592	AIZ54263	Ensembl Protein ID
ER3413_4592	ydaF	Gene Name
ER3413_4592	b4527	RefSeq Protein ID
ER3413_1381	ER3413_1381	Ensembl Gene ID
ER3413_1381	AIZ51163	Ensembl Protein ID
ER3413_1381	ydaG	Gene Name
ER3413_1381	b1355	RefSeq Protein ID
ER3413_4524	ER3413_4524	Ensembl Gene ID
ER3413_4524	AIZ54188	Ensembl Protein ID
ER3413_4524	racR	Gene Name
ER3413_4524	b1356	RefSeq Protein ID
ER3413_4555	ER3413_4555	Ensembl Gene ID
ER3413_4555	AIZ54222	Ensembl Protein ID
ER3413_4555	ydaS	Gene Name
ER3413_4555	b1357	RefSeq Protein ID
ER3413_1382	ER3413_1382	Ensembl Gene ID
ER3413_1382	AIZ51164	Ensembl Protein ID
ER3413_1382	ydaT	Gene Name
ER3413_1382	b1358	RefSeq Protein ID
ER3413_1383	ER3413_1383	Ensembl Gene ID
ER3413_1383	AIZ51165	Ensembl Protein ID
ER3413_1383	ydaU	Gene Name
ER3413_1383	b1359	RefSeq Protein ID
ER3413_1384	ER3413_1384	Ensembl Gene ID
ER3413_1384	AIZ51166	Ensembl Protein ID
ER3413_1384	ydaV	Gene Name
ER3413_1384	b1360	RefSeq Protein ID
ER3413_4545	ER3413_4545	Ensembl Gene ID
ER3413_4545	AIZ54211	Ensembl Protein ID
ER3413_4545	rzoR	Gene Name
ER3413_4545	b4528	RefSeq Protein ID
ER3413_1387	ER3413_1387	Ensembl Gene ID
ER3413_1387	AIZ51167	Ensembl Protein ID
ER3413_1387	trkG	Gene Name
ER3413_1387	b1363	RefSeq Protein ID
ER3413_1388	ER3413_1388	Ensembl Gene ID
ER3413_1388	AIZ51168	Ensembl Protein ID
ER3413_1388	ynaK	Gene Name
ER3413_1388	b1365	RefSeq Protein ID
ER3413_1398	ER3413_1398	Ensembl Gene ID
ER3413_1398	AIZ51170	Ensembl Protein ID
ER3413_1398	stfR	Gene Name
ER3413_1398	b1372	RefSeq Protein ID
ER3413_1399	ER3413_1399	Ensembl Gene ID
ER3413_1399	AIZ51171	Ensembl Protein ID
ER3413_1399	tfaR	Gene Name
ER3413_1399	b1373	RefSeq Protein ID
ER3413_1400	ER3413_1400	Ensembl Gene ID
ER3413_1400	AIZ51174	Ensembl Protein ID
ER3413_1400	pinR	Gene Name
ER3413_1400	b1374	RefSeq Protein ID
ER3413_1401	ER3413_1401	Ensembl Gene ID
ER3413_1401	AIZ51175	Ensembl Protein ID
ER3413_1401	ynaE	Gene Name
ER3413_1401	b1375	RefSeq Protein ID
ER3413_1403	ER3413_1403	Ensembl Gene ID
ER3413_1403	AIZ51176	Ensembl Protein ID
ER3413_1403	uspF	Gene Name
ER3413_1403	b1376	RefSeq Protein ID
ER3413_1404	ER3413_1404	Ensembl Gene ID
ER3413_1404	AIZ51177	Ensembl Protein ID
ER3413_1404	ompN	Gene Name
ER3413_1404	b1377	RefSeq Protein ID
ER3413_1405	ER3413_1405	Ensembl Gene ID
ER3413_1405	AIZ51178	Ensembl Protein ID
ER3413_1405	ydbK	Gene Name
ER3413_1405	b1378	RefSeq Protein ID
ER3413_1407	ER3413_1407	Ensembl Gene ID
ER3413_1407	AIZ51180	Ensembl Protein ID
ER3413_1407	ydbJ	Gene Name
ER3413_1407	b4529	RefSeq Protein ID
ER3413_1406	ER3413_1406	Ensembl Gene ID
ER3413_1406	AIZ51179	Ensembl Protein ID
ER3413_1406	hslJ	Gene Name
ER3413_1406	b1379	RefSeq Protein ID
ER3413_1408	ER3413_1408	Ensembl Gene ID
ER3413_1408	AIZ51181	Ensembl Protein ID
ER3413_1408	ldhA	Gene Name
ER3413_1408	b1380	RefSeq Protein ID
ER3413_1410	ER3413_1410	Ensembl Gene ID
ER3413_1410	AIZ51183	Ensembl Protein ID
ER3413_1410	ynbE	Gene Name
ER3413_1410	b1382	RefSeq Protein ID
ER3413_1411	ER3413_1411	Ensembl Gene ID
ER3413_1411	AIZ51184	Ensembl Protein ID
ER3413_1411	ydbL	Gene Name
ER3413_1411	b1383	RefSeq Protein ID
ER3413_1412	ER3413_1412	Ensembl Gene ID
ER3413_1412	AIZ51185	Ensembl Protein ID
ER3413_1412	feaR	Gene Name
ER3413_1412	b1384	RefSeq Protein ID
ER3413_1413	ER3413_1413	Ensembl Gene ID
ER3413_1413	AIZ51186	Ensembl Protein ID
ER3413_1413	feaB	Gene Name
ER3413_1413	b1385	RefSeq Protein ID
ER3413_1414	ER3413_1414	Ensembl Gene ID
ER3413_1414	AIZ51187	Ensembl Protein ID
ER3413_1414	tynA	Gene Name
ER3413_1414	b1386	RefSeq Protein ID
ER3413_1416	ER3413_1416	Ensembl Gene ID
ER3413_1416	AIZ51188	Ensembl Protein ID
ER3413_1416	paaZ	Gene Name
ER3413_1416	b1387	RefSeq Protein ID
ER3413_1417	ER3413_1417	Ensembl Gene ID
ER3413_1417	AIZ51189	Ensembl Protein ID
ER3413_1417	paaA	Gene Name
ER3413_1417	b1388	RefSeq Protein ID
ER3413_1418	ER3413_1418	Ensembl Gene ID
ER3413_1418	AIZ51190	Ensembl Protein ID
ER3413_1418	paaB	Gene Name
ER3413_1418	b1389	RefSeq Protein ID
ER3413_1419	ER3413_1419	Ensembl Gene ID
ER3413_1419	AIZ51191	Ensembl Protein ID
ER3413_1419	paaC	Gene Name
ER3413_1419	b1390	RefSeq Protein ID
ER3413_1420	ER3413_1420	Ensembl Gene ID
ER3413_1420	AIZ51193	Ensembl Protein ID
ER3413_1420	paaD	Gene Name
ER3413_1420	b1391	RefSeq Protein ID
ER3413_1421	ER3413_1421	Ensembl Gene ID
ER3413_1421	AIZ51194	Ensembl Protein ID
ER3413_1421	paaE	Gene Name
ER3413_1421	b1392	RefSeq Protein ID
ER3413_1422	ER3413_1422	Ensembl Gene ID
ER3413_1422	AIZ51195	Ensembl Protein ID
ER3413_1422	paaF	Gene Name
ER3413_1422	b1393	RefSeq Protein ID
ER3413_1423	ER3413_1423	Ensembl Gene ID
ER3413_1423	AIZ51196	Ensembl Protein ID
ER3413_1423	paaG	Gene Name
ER3413_1423	b1394	RefSeq Protein ID
ER3413_1424	ER3413_1424	Ensembl Gene ID
ER3413_1424	AIZ51197	Ensembl Protein ID
ER3413_1424	paaH	Gene Name
ER3413_1424	b1395	RefSeq Protein ID
ER3413_1425	ER3413_1425	Ensembl Gene ID
ER3413_1425	AIZ51198	Ensembl Protein ID
ER3413_1425	paaI	Gene Name
ER3413_1425	b1396	RefSeq Protein ID
ER3413_1426	ER3413_1426	Ensembl Gene ID
ER3413_1426	AIZ51199	Ensembl Protein ID
ER3413_1426	paaJ	Gene Name
ER3413_1426	b1397	RefSeq Protein ID
ER3413_1427	ER3413_1427	Ensembl Gene ID
ER3413_1427	AIZ51200	Ensembl Protein ID
ER3413_1427	paaK	Gene Name
ER3413_1427	b1398	RefSeq Protein ID
ER3413_1428	ER3413_1428	Ensembl Gene ID
ER3413_1428	AIZ51201	Ensembl Protein ID
ER3413_1428	paaX	Gene Name
ER3413_1428	b1399	RefSeq Protein ID
ER3413_1429	ER3413_1429	Ensembl Gene ID
ER3413_1429	AIZ51202	Ensembl Protein ID
ER3413_1429	paaY	Gene Name
ER3413_1429	b1400	RefSeq Protein ID
ER3413_4560	ER3413_4560	Ensembl Gene ID
ER3413_4560	AIZ54228	Ensembl Protein ID
ER3413_4560	ynbG	Gene Name
ER3413_4560	b4674	RefSeq Protein ID
ER3413_1436	ER3413_1436	Ensembl Gene ID
ER3413_1436	AIZ51207	Ensembl Protein ID
ER3413_1436	ydbC	Gene Name
ER3413_1436	b1406	RefSeq Protein ID
ER3413_1437	ER3413_1437	Ensembl Gene ID
ER3413_1437	AIZ51208	Ensembl Protein ID
ER3413_1437	ydbD	Gene Name
ER3413_1437	b1407	RefSeq Protein ID
ER3413_1438	ER3413_1438	Ensembl Gene ID
ER3413_1438	AIZ51209	Ensembl Protein ID
ER3413_1438	ynbA	Gene Name
ER3413_1438	b1408	RefSeq Protein ID
ER3413_1439	ER3413_1439	Ensembl Gene ID
ER3413_1439	AIZ51210	Ensembl Protein ID
ER3413_1439	ynbB	Gene Name
ER3413_1439	b1409	RefSeq Protein ID
ER3413_1440	ER3413_1440	Ensembl Gene ID
ER3413_1440	AIZ51212	Ensembl Protein ID
ER3413_1440	ynbC	Gene Name
ER3413_1440	b1410	RefSeq Protein ID
ER3413_1441	ER3413_1441	Ensembl Gene ID
ER3413_1441	AIZ51213	Ensembl Protein ID
ER3413_1441	ynbD	Gene Name
ER3413_1441	b1411	RefSeq Protein ID
ER3413_1442	ER3413_1442	Ensembl Gene ID
ER3413_1442	AIZ51214	Ensembl Protein ID
ER3413_1442	azoR	Gene Name
ER3413_1442	b1412	RefSeq Protein ID
ER3413_1443	ER3413_1443	Ensembl Gene ID
ER3413_1443	AIZ51215	Ensembl Protein ID
ER3413_1443	hrpA	Gene Name
ER3413_1443	b1413	RefSeq Protein ID
ER3413_1444	ER3413_1444	Ensembl Gene ID
ER3413_1444	AIZ51216	Ensembl Protein ID
ER3413_1444	ydcF	Gene Name
ER3413_1444	b1414	RefSeq Protein ID
ER3413_1445	ER3413_1445	Ensembl Gene ID
ER3413_1445	AIZ51217	Ensembl Protein ID
ER3413_1445	aldA	Gene Name
ER3413_1445	b1415	RefSeq Protein ID
ER3413_1449	ER3413_1449	Ensembl Gene ID
ER3413_1449	AIZ51218	Ensembl Protein ID
ER3413_1449	cybB	Gene Name
ER3413_1449	b1418	RefSeq Protein ID
ER3413_1450	ER3413_1450	Ensembl Gene ID
ER3413_1450	AIZ51220	Ensembl Protein ID
ER3413_1450	ydcA	Gene Name
ER3413_1450	b1419	RefSeq Protein ID
ER3413_4547	ER3413_4547	Ensembl Gene ID
ER3413_4547	AIZ54213	Ensembl Protein ID
ER3413_4547	hokB	Gene Name
ER3413_4547	b4428	RefSeq Protein ID
ER3413_4602	ER3413_4602	Ensembl Gene ID
ER3413_4602	AIZ54274	Ensembl Protein ID
ER3413_4602	mokB	Gene Name
ER3413_4602	b1420	RefSeq Protein ID
ER3413_1451	ER3413_1451	Ensembl Gene ID
ER3413_1451	AIZ51221	Ensembl Protein ID
ER3413_1451	trg	Gene Name
ER3413_1451	b1421	RefSeq Protein ID
ER3413_1452	ER3413_1452	Ensembl Gene ID
ER3413_1452	AIZ51222	Ensembl Protein ID
ER3413_1452	ydcI	Gene Name
ER3413_1452	b1422	RefSeq Protein ID
ER3413_1453	ER3413_1453	Ensembl Gene ID
ER3413_1453	AIZ51223	Ensembl Protein ID
ER3413_1453	ydcJ	Gene Name
ER3413_1453	b1423	RefSeq Protein ID
ER3413_1454	ER3413_1454	Ensembl Gene ID
ER3413_1454	AIZ51224	Ensembl Protein ID
ER3413_1454	opgD	Gene Name
ER3413_1454	b1424	RefSeq Protein ID
ER3413_1455	ER3413_1455	Ensembl Gene ID
ER3413_1455	AIZ51225	Ensembl Protein ID
ER3413_1455	ydcH	Gene Name
ER3413_1455	b1426	RefSeq Protein ID
ER3413_1457	ER3413_1457	Ensembl Gene ID
ER3413_1457	AIZ51227	Ensembl Protein ID
ER3413_1457	rimL	Gene Name
ER3413_1457	b1427	RefSeq Protein ID
ER3413_1456	ER3413_1456	Ensembl Gene ID
ER3413_1456	AIZ51226	Ensembl Protein ID
ER3413_1456	ydcK	Gene Name
ER3413_1456	b1428	RefSeq Protein ID
ER3413_1458	ER3413_1458	Ensembl Gene ID
ER3413_1458	AIZ51228	Ensembl Protein ID
ER3413_1458	tehA	Gene Name
ER3413_1458	b1429	RefSeq Protein ID
ER3413_1459	ER3413_1459	Ensembl Gene ID
ER3413_1459	AIZ51229	Ensembl Protein ID
ER3413_1459	tehB	Gene Name
ER3413_1459	b1430	RefSeq Protein ID
ER3413_1461	ER3413_1461	Ensembl Gene ID
ER3413_1461	AIZ51231	Ensembl Protein ID
ER3413_1461	ydcL	Gene Name
ER3413_1461	b1431	RefSeq Protein ID
ER3413_1463	ER3413_1463	Ensembl Gene ID
ER3413_1463	AIZ51232	Ensembl Protein ID
ER3413_1463	insQ	Gene Name
ER3413_1463	b1432	RefSeq Protein ID
ER3413_1464	ER3413_1464	Ensembl Gene ID
ER3413_1464	AIZ51233	Ensembl Protein ID
ER3413_1464	ydcO	Gene Name
ER3413_1464	b1433	RefSeq Protein ID
ER3413_1465	ER3413_1465	Ensembl Gene ID
ER3413_1465	AIZ51234	Ensembl Protein ID
ER3413_1465	ydcN	Gene Name
ER3413_1465	b1434	RefSeq Protein ID
ER3413_1466	ER3413_1466	Ensembl Gene ID
ER3413_1466	AIZ51235	Ensembl Protein ID
ER3413_1466	ydcP	Gene Name
ER3413_1466	b1435	RefSeq Protein ID
ER3413_1467	ER3413_1467	Ensembl Gene ID
ER3413_1467	AIZ51236	Ensembl Protein ID
ER3413_1467	yncJ	Gene Name
ER3413_1467	b1436	RefSeq Protein ID
ER3413_4551	ER3413_4551	Ensembl Gene ID
ER3413_4551	AIZ54218	Ensembl Protein ID
ER3413_4551	hicA	Gene Name
ER3413_4551	b4532	RefSeq Protein ID
ER3413_1470	ER3413_1470	Ensembl Gene ID
ER3413_1470	AIZ51237	Ensembl Protein ID
ER3413_1470	hicB	Gene Name
ER3413_1470	b1438	RefSeq Protein ID
ER3413_1471	ER3413_1471	Ensembl Gene ID
ER3413_1471	AIZ51238	Ensembl Protein ID
ER3413_1471	ydcR	Gene Name
ER3413_1471	b1439	RefSeq Protein ID
ER3413_1472	ER3413_1472	Ensembl Gene ID
ER3413_1472	AIZ51239	Ensembl Protein ID
ER3413_1472	ydcS	Gene Name
ER3413_1472	b1440	RefSeq Protein ID
ER3413_1473	ER3413_1473	Ensembl Gene ID
ER3413_1473	AIZ51240	Ensembl Protein ID
ER3413_1473	ydcT	Gene Name
ER3413_1473	b1441	RefSeq Protein ID
ER3413_1474	ER3413_1474	Ensembl Gene ID
ER3413_1474	AIZ51241	Ensembl Protein ID
ER3413_1474	ydcU	Gene Name
ER3413_1474	b1442	RefSeq Protein ID
ER3413_1475	ER3413_1475	Ensembl Gene ID
ER3413_1475	AIZ51242	Ensembl Protein ID
ER3413_1475	ydcV	Gene Name
ER3413_1475	b1443	RefSeq Protein ID
ER3413_1477	ER3413_1477	Ensembl Gene ID
ER3413_1477	AIZ51243	Ensembl Protein ID
ER3413_1477	patD	Gene Name
ER3413_1477	b1444	RefSeq Protein ID
ER3413_4546	ER3413_4546	Ensembl Gene ID
ER3413_4546	AIZ54212	Ensembl Protein ID
ER3413_4546	yncL	Gene Name
ER3413_4546	b4598	RefSeq Protein ID
ER3413_1478	ER3413_1478	Ensembl Gene ID
ER3413_1478	AIZ51244	Ensembl Protein ID
ER3413_1478	ydcX	Gene Name
ER3413_1478	b1445	RefSeq Protein ID
ER3413_1479	ER3413_1479	Ensembl Gene ID
ER3413_1479	AIZ51245	Ensembl Protein ID
ER3413_1479	ydcY	Gene Name
ER3413_1479	b1446	RefSeq Protein ID
ER3413_1480	ER3413_1480	Ensembl Gene ID
ER3413_1480	AIZ51247	Ensembl Protein ID
ER3413_1480	ydcZ	Gene Name
ER3413_1480	b1447	RefSeq Protein ID
ER3413_1481	ER3413_1481	Ensembl Gene ID
ER3413_1481	AIZ51248	Ensembl Protein ID
ER3413_1481	mnaT	Gene Name
ER3413_1481	b1448	RefSeq Protein ID
ER3413_1482	ER3413_1482	Ensembl Gene ID
ER3413_1482	AIZ51249	Ensembl Protein ID
ER3413_1482	curA	Gene Name
ER3413_1482	b1449	RefSeq Protein ID
ER3413_1483	ER3413_1483	Ensembl Gene ID
ER3413_1483	AIZ51250	Ensembl Protein ID
ER3413_1483	mcbR	Gene Name
ER3413_1483	b1450	RefSeq Protein ID
ER3413_1484	ER3413_1484	Ensembl Gene ID
ER3413_1484	AIZ51251	Ensembl Protein ID
ER3413_1484	yncD	Gene Name
ER3413_1484	b1451	RefSeq Protein ID
ER3413_1485	ER3413_1485	Ensembl Gene ID
ER3413_1485	AIZ51252	Ensembl Protein ID
ER3413_1485	yncE	Gene Name
ER3413_1485	b1452	RefSeq Protein ID
ER3413_1486	ER3413_1486	Ensembl Gene ID
ER3413_1486	AIZ51253	Ensembl Protein ID
ER3413_1486	ansP	Gene Name
ER3413_1486	b1453	RefSeq Protein ID
ER3413_1488	ER3413_1488	Ensembl Gene ID
ER3413_1488	AIZ51254	Ensembl Protein ID
ER3413_1488	yncG	Gene Name
ER3413_1488	b1454	RefSeq Protein ID
ER3413_1489	ER3413_1489	Ensembl Gene ID
ER3413_1489	AIZ51255	Ensembl Protein ID
ER3413_1489	yncH	Gene Name
ER3413_1489	b1455	RefSeq Protein ID
ER3413_1491	ER3413_1491	Ensembl Gene ID
ER3413_1491	AIZ51256	Ensembl Protein ID
ER3413_1491	ydcD	Gene Name
ER3413_1491	b1457	RefSeq Protein ID
ER3413_1494	ER3413_1494	Ensembl Gene ID
ER3413_1494	AIZ51257	Ensembl Protein ID
ER3413_1494	ydcC	Gene Name
ER3413_1494	b1460	RefSeq Protein ID
ER3413_1496	ER3413_1496	Ensembl Gene ID
ER3413_1496	AIZ51259	Ensembl Protein ID
ER3413_1496	pptA	Gene Name
ER3413_1496	b1461	RefSeq Protein ID
ER3413_1495	ER3413_1495	Ensembl Gene ID
ER3413_1495	AIZ51258	Ensembl Protein ID
ER3413_1495	yddH	Gene Name
ER3413_1495	b1462	RefSeq Protein ID
ER3413_1497	ER3413_1497	Ensembl Gene ID
ER3413_1497	AIZ51260	Ensembl Protein ID
ER3413_1497	nhoA	Gene Name
ER3413_1497	b1463	RefSeq Protein ID
ER3413_1498	ER3413_1498	Ensembl Gene ID
ER3413_1498	AIZ51261	Ensembl Protein ID
ER3413_1498	yddE	Gene Name
ER3413_1498	b1464	RefSeq Protein ID
ER3413_1499	ER3413_1499	Ensembl Gene ID
ER3413_1499	AIZ51262	Ensembl Protein ID
ER3413_1499	narV	Gene Name
ER3413_1499	b1465	RefSeq Protein ID
ER3413_1500	ER3413_1500	Ensembl Gene ID
ER3413_1500	AIZ51265	Ensembl Protein ID
ER3413_1500	narW	Gene Name
ER3413_1500	b1466	RefSeq Protein ID
ER3413_1501	ER3413_1501	Ensembl Gene ID
ER3413_1501	AIZ51266	Ensembl Protein ID
ER3413_1501	narY	Gene Name
ER3413_1501	b1467	RefSeq Protein ID
ER3413_1502	ER3413_1502	Ensembl Gene ID
ER3413_1502	AIZ51267	Ensembl Protein ID
ER3413_1502	narZ	Gene Name
ER3413_1502	b1468	RefSeq Protein ID
ER3413_1503	ER3413_1503	Ensembl Gene ID
ER3413_1503	AIZ51268	Ensembl Protein ID
ER3413_1503	narU	Gene Name
ER3413_1503	b1469	RefSeq Protein ID
ER3413_1506	ER3413_1506	Ensembl Gene ID
ER3413_1506	AIZ51269	Ensembl Protein ID
ER3413_1506	yddG	Gene Name
ER3413_1506	b1473	RefSeq Protein ID
ER3413_1509	ER3413_1509	Ensembl Gene ID
ER3413_1509	AIZ51270	Ensembl Protein ID
ER3413_1509	fdnG	Gene Name
ER3413_1509	b1474	RefSeq Protein ID
